,id,path,Mask,Age,Gender,Class
8788,003246,/opt/ml/input/data/train/images/003246_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8789,003246,/opt/ml/input/data/train/images/003246_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8790,003246,/opt/ml/input/data/train/images/003246_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8791,003246,/opt/ml/input/data/train/images/003246_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8792,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8793,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8794,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8795,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8796,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8797,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8798,003248,/opt/ml/input/data/train/images/003248_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8799,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8800,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8801,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8802,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8803,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8804,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8805,003259,/opt/ml/input/data/train/images/003259_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8806,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8807,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8808,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8809,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8810,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8811,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8812,003264,/opt/ml/input/data/train/images/003264_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8813,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8814,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8815,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8816,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8817,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8818,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8819,003265,/opt/ml/input/data/train/images/003265_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8820,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8821,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8822,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8823,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8824,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8825,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8826,003266,/opt/ml/input/data/train/images/003266_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8827,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8828,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8829,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8830,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8831,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8832,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8833,003267,/opt/ml/input/data/train/images/003267_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8834,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8835,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8836,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8837,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8838,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8839,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8840,003268,/opt/ml/input/data/train/images/003268_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8841,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8842,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8843,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8844,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8845,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8846,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8847,003269,/opt/ml/input/data/train/images/003269_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8848,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8849,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8850,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8851,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8852,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8853,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8854,003270,/opt/ml/input/data/train/images/003270_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8855,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8856,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8857,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8858,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8859,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8860,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8861,003272,/opt/ml/input/data/train/images/003272_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8862,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8863,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8864,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8865,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8866,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8867,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8868,003274,/opt/ml/input/data/train/images/003274_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8869,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8870,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8871,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8872,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8873,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8874,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8875,003276,/opt/ml/input/data/train/images/003276_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8876,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8877,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8878,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8879,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8880,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8881,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8882,003277,/opt/ml/input/data/train/images/003277_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8883,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8884,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8885,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8886,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8887,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8888,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8889,003278,/opt/ml/input/data/train/images/003278_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8890,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8891,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8892,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8893,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8894,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8895,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8896,003279,/opt/ml/input/data/train/images/003279_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8897,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8898,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8899,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8900,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8901,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8902,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8903,003280,/opt/ml/input/data/train/images/003280_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8904,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8905,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8906,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8907,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8908,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8909,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8910,003282,/opt/ml/input/data/train/images/003282_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8911,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8912,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8913,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8914,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8915,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8916,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8917,003285,/opt/ml/input/data/train/images/003285_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8918,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8919,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8920,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8921,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8922,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8923,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8924,003286,/opt/ml/input/data/train/images/003286_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8925,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8926,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8927,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8928,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8929,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8930,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8931,003287,/opt/ml/input/data/train/images/003287_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8932,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8933,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8934,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8935,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8936,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8937,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8938,003288,/opt/ml/input/data/train/images/003288_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8939,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8940,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8941,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8942,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8943,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8944,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8945,003289,/opt/ml/input/data/train/images/003289_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8946,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8947,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8948,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8949,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8950,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8951,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8952,003290,/opt/ml/input/data/train/images/003290_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8953,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8954,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8955,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8956,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8957,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8958,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8959,003292,/opt/ml/input/data/train/images/003292_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8960,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8961,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8962,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8963,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8964,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8965,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8966,003293,/opt/ml/input/data/train/images/003293_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8967,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8968,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8969,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8970,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8971,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8972,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8973,003294,/opt/ml/input/data/train/images/003294_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8974,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8975,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8976,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8977,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8978,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8979,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8980,003295,/opt/ml/input/data/train/images/003295_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8981,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8982,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8983,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8984,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8985,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
8986,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
8987,003296,/opt/ml/input/data/train/images/003296_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
8988,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
8989,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
8990,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
8991,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
8992,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
8993,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
8994,003297,/opt/ml/input/data/train/images/003297_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
8995,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
8996,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
8997,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
8998,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
8999,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
9000,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
9001,003298,/opt/ml/input/data/train/images/003298_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
9002,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
9003,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
9004,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
9005,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
9006,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
9007,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
9008,003299,/opt/ml/input/data/train/images/003299_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
9009,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
9010,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
9011,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
9012,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
9013,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
9014,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
9015,003300,/opt/ml/input/data/train/images/003300_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
9016,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/mask1.jpg,Wear,< 30,Female,3
9017,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/mask2.jpg,Wear,< 30,Female,3
9018,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/mask3.jpg,Wear,< 30,Female,3
9019,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/mask4.jpg,Wear,< 30,Female,3
9020,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/mask5.jpg,Wear,< 30,Female,3
9021,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/normal.jpg,Not Wear,< 30,Female,15
9022,003302,/opt/ml/input/data/train/images/003302_female_Asian_18/incorrect_mask.jpg,Incorrect,< 30,Female,9
9023,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
9024,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
9025,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/mask3.jpg,Wear,< 30,Female,3
9026,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/mask4.jpg,Wear,< 30,Female,3
9027,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/mask5.jpg,Wear,< 30,Female,3
9028,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15
9029,003303,/opt/ml/input/data/train/images/003303_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9
9030,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
9031,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
9032,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
9033,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
9034,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
9035,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
9036,003304,/opt/ml/input/data/train/images/003304_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
9037,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
9038,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
9039,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
9040,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
9041,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
9042,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
9043,003305,/opt/ml/input/data/train/images/003305_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
9044,003306,/opt/ml/input/data/train/images/003306_female_Asian_20/mask1.jpg,Wear,< 30,Female,3
9045,003306,/opt/ml/input/data/train/images/003306_female_Asian_20/mask2.jpg,Wear,< 30,Female,3
